x-axis,1,2
second,Volt,Volt
-250.0000E-06,-14.6749370E-03,-61.0866828E-03
-249.7500E-06,-16.7635048E-03,-123.5866821E-03
-249.5000E-06,-18.9777008E-03,-200.8479878E-03
-249.2500E-06,-21.3018214E-03,-271.5138162E-03
-249.0000E-06,-23.7044595E-03,-344.0640667E-03
-248.7500E-06,-25.9500625E-03,-413.7876840E-03
-248.5000E-06,-28.1956655E-03,-486.9660752E-03
-248.2500E-06,-30.5983037E-03,-562.6570291E-03
-248.0000E-06,-33.0166454E-03,-642.4308976E-03
-247.7500E-06,-35.3407660E-03,-716.2374295E-03
-247.5000E-06,-37.5706654E-03,-783.7625544E-03
-247.2500E-06,-39.8947860E-03,-859.7675787E-03
-247.0000E-06,-42.2032031E-03,-928.5489850E-03
-246.7500E-06,-44.5430272E-03,-994.8178285E-03
-246.5000E-06,-46.7258161E-03,-1.0679962197E+00
-246.2500E-06,-48.9400120E-03,-1.1386620481E+00
-246.0000E-06,-51.2484291E-03,-1.2121545096E+00
-245.7500E-06,-53.4626251E-03,-1.2875313932E+00
-245.5000E-06,-55.7553386E-03,-1.3622801362E+00
-245.2500E-06,-57.9538310E-03,-1.4323178239E+00
-245.0000E-06,-60.0895094E-03,-1.5007851598E+00
-244.7500E-06,-62.3508159E-03,-1.5676821440E+00
-244.5000E-06,-64.5021978E-03,-1.6326947061E+00
-244.2500E-06,-66.5279515E-03,-1.7005339014E+00
-244.0000E-06,-68.6793334E-03,-1.7708856594E+00
-243.7500E-06,-70.7521977E-03,-1.8390389250E+00
-243.5000E-06,-72.8564691E-03,-1.9075062610E+00
-243.2500E-06,-74.9764439E-03,-1.9637248533E+00
-243.0000E-06,-77.0650117E-03,-2.0287374155E+00
-242.7500E-06,-78.9651373E-03,-2.1016017363E+00
-242.5000E-06,-81.1008157E-03,-2.1760364089E+00
-242.2500E-06,-82.9852378E-03,-2.2467022372E+00
-242.0000E-06,-85.0266951E-03,-2.2994660558E+00
-241.7500E-06,-86.8797101E-03,-2.3572549999E+00
-241.5000E-06,-88.8112428E-03,-2.4247801248E+00
-241.2500E-06,-90.6642578E-03,-2.4907348979E+00
-241.0000E-06,-92.5329764E-03,-2.5497801234E+00
-240.7500E-06,-94.4959161E-03,-2.6132223338E+00
-240.5000E-06,-96.3175241E-03,-2.6622173082E+00
-240.2500E-06,-98.1391321E-03,-2.7284861517E+00
-240.0000E-06,-99.9450366E-03,-2.7900439400E+00
-239.7500E-06,-101.7823482E-03,-2.8318152963E+00
-239.5000E-06,-103.5254386E-03,-2.8943152956E+00
