second,Volt,Volt
+384.375E-06,+394.974999E-03,+68.443217E-03
+385.937E-06,+343.517713E-03,+66.897991E-03
+387.500E-06,+340.301633E-03,+66.794976E-03
+389.062E-06,+340.301633E-03,+66.794976E-03
+390.625E-06,+292.060427E-03,+65.249750E-03
+392.187E-06,+288.844347E-03,+65.146734E-03
+393.750E-06,+288.844347E-03,+63.601508E-03
+395.312E-06,+240.603141E-03,+61.953267E-03
+396.875E-06,+237.387061E-03,+60.305026E-03
+398.437E-06,+189.145856E-03,+58.656785E-03
+400.000E-06,+185.929775E-03,+57.008544E-03
+401.562E-06,+185.929775E-03,+55.360302E-03
+403.125E-06,+185.929775E-03,+53.712061E-03
+404.687E-06,+137.688570E-03,+52.063820E-03
+406.250E-06,+134.472489E-03,+50.415579E-03
+407.812E-06,+134.472489E-03,+47.119096E-03
+409.375E-06,+134.472489E-03,+45.470855E-03
+410.937E-06,+134.472489E-03,+43.822614E-03
+412.500E-06,+134.472489E-03,+40.526132E-03
+414.062E-06,+86.231284E-03,+38.877891E-03
+415.625E-06,+83.015203E-03,+37.229649E-03
+417.187E-06,+83.015203E-03,+33.933167E-03
+418.750E-06,+83.015203E-03,+32.284926E-03
+420.312E-06,+83.015203E-03,+32.181911E-03
+421.875E-06,+83.015203E-03,+28.988443E-03
+423.437E-06,+83.015203E-03,+25.691961E-03
+425.000E-06,+83.015203E-03,+24.043720E-03
+426.562E-06,+34.773998E-03,+23.940705E-03
+428.125E-06,+31.557918E-03,+20.747237E-03
+429.687E-06,+31.557918E-03,+19.098996E-03
+431.250E-06,+31.557918E-03,+18.995981E-03
+432.812E-06,+31.557918E-03,+15.802514E-03
+434.375E-06,+31.557918E-03,+12.506032E-03
+435.937E-06,-16.683288E-03,+14.051258E-03
+437.500E-06,+31.557918E-03,+12.506032E-03
+439.062E-06,-16.683288E-03,+10.857790E-03
+440.625E-06,-19.899368E-03,+9.209549E-03
+442.187E-06,-19.899368E-03,+9.106534E-03
+443.750E-06,-19.899368E-03,+7.561308E-03
+445.312E-06,-19.899368E-03,+5.913067E-03
+446.875E-06,-19.899368E-03,+5.810052E-03
+448.437E-06,-19.899368E-03,+4.264826E-03
+450.000E-06,-68.140574E-03,+2.616584E-03
+451.562E-06,-71.356654E-03,+2.513569E-03
+453.125E-06,-71.356654E-03,+968.343E-06
+454.687E-06,-71.356654E-03,+865.328E-06
+456.250E-06,-71.356654E-03,+865.328E-06
+457.812E-06,-71.356654E-03,+865.328E-06
+459.375E-06,-71.356654E-03,+865.328E-06
+460.937E-06,-71.356654E-03,+865.328E-06
+462.500E-06,-71.356654E-03,-679.898E-06
+464.062E-06,-71.356654E-03,-2.328139E-03
+465.625E-06,-71.356654E-03,-782.913E-06
+467.187E-06,-119.597860E-03,-782.913E-06
+468.750E-06,-122.813940E-03,-782.913E-06
+470.312E-06,-71.356654E-03,-782.913E-06
+471.875E-06,-119.597860E-03,-782.913E-06
+473.437E-06,-122.813940E-03,-782.913E-06
+475.000E-06,-122.813940E-03,-782.913E-06
+476.562E-06,-122.813940E-03,-782.913E-06
+478.125E-06,-122.813940E-03,-782.913E-06
+479.687E-06,-71.356654E-03,-782.913E-06
+481.250E-06,-119.597860E-03,-2.328139E-03
+482.812E-06,-71.356654E-03,-782.913E-06
+484.375E-06,-71.356654E-03,-782.913E-06
+485.937E-06,-119.597860E-03,-782.913E-06
+487.500E-06,-71.356654E-03,-782.913E-06
+489.062E-06,-71.356654E-03,-782.913E-06
+490.625E-06,-71.356654E-03,-782.913E-06
+492.187E-06,-71.356654E-03,-2.328139E-03
+493.750E-06,-71.356654E-03,-782.913E-06
+495.312E-06,-71.356654E-03,-782.913E-06
+496.875E-06,-71.356654E-03,-782.913E-06
+498.437E-06,-19.899368E-03,-782.913E-06
+500.000E-06,-68.140574E-03,+865.328E-06
+501.562E-06,-71.356654E-03,+865.328E-06
+503.125E-06,-71.356654E-03,+2.513569E-03
+504.687E-06,-71.356654E-03,+968.343E-06
+506.250E-06,-71.356654E-03,+865.328E-06
+507.812E-06,-71.356654E-03,+2.513569E-03
+509.375E-06,-19.899368E-03,+4.161811E-03
+510.937E-06,+31.557918E-03,+2.616584E-03
+512.500E-06,-16.683288E-03,+4.161811E-03
+514.062E-06,-19.899368E-03,+5.810052E-03
+515.625E-06,-19.899368E-03,+7.458293E-03
+517.187E-06,+31.557918E-03,+7.458293E-03
+518.750E-06,+31.557918E-03,+9.106534E-03
+520.312E-06,+31.557918E-03,+9.106534E-03
+521.875E-06,-16.683288E-03,+12.403016E-03
+523.437E-06,+31.557918E-03,+15.699499E-03
+525.000E-06,+31.557918E-03,+15.699499E-03
+526.562E-06,+31.557918E-03,+17.347740E-03
+528.125E-06,+31.557918E-03,+18.995981E-03
+529.687E-06,+31.557918E-03,+20.644222E-03
+531.250E-06,+31.557918E-03,+20.644222E-03
+532.812E-06,+31.557918E-03,+25.588946E-03
+534.375E-06,+83.015203E-03,+25.588946E-03
+535.937E-06,+83.015203E-03,+27.237187E-03
+537.500E-06,+83.015203E-03,+30.533670E-03
+539.062E-06,+83.015203E-03,+32.181911E-03
+540.625E-06,+83.015203E-03,+35.478393E-03
+542.187E-06,+83.015203E-03,+37.126634E-03
+543.750E-06,+83.015203E-03,+38.774875E-03
+545.313E-06,+83.015203E-03,+42.071358E-03
+546.875E-06,+134.472489E-03,+43.719599E-03
+548.438E-06,+134.472489E-03,+45.367840E-03
+550.000E-06,+134.472489E-03,+50.312564E-03
+551.563E-06,+134.472489E-03,+50.312564E-03
+553.125E-06,+134.472489E-03,+53.609046E-03
+554.688E-06,+134.472489E-03,+56.905529E-03
+556.250E-06,+134.472489E-03,+58.553770E-03
+557.813E-06,+185.929775E-03,+60.202011E-03
+559.375E-06,+185.929775E-03,+63.498493E-03
+560.938E-06,+237.387061E-03,+63.498493E-03
+562.500E-06,+237.387061E-03,+66.897991E-03
+564.063E-06,+189.145856E-03,+70.091458E-03
+565.625E-06,+237.387061E-03,+70.194473E-03
+567.188E-06,+240.603141E-03,+71.739699E-03
+568.750E-06,+340.301633E-03,+71.739699E-03
+570.313E-06,+292.060427E-03,+71.739699E-03
+571.875E-06,+340.301633E-03,+71.739699E-03
+573.438E-06,+343.517713E-03,+70.091458E-03
+575.000E-06,+394.974999E-03,+70.091458E-03
+576.563E-06,+443.216205E-03,+68.546232E-03
+578.125E-06,+443.216205E-03,+70.091458E-03
+579.688E-06,+446.432285E-03,+70.091458E-03
+581.250E-06,+497.889571E-03,+70.091458E-03
+582.813E-06,+549.346857E-03,+70.091458E-03
+584.375E-06,+597.588062E-03,+70.091458E-03
+585.938E-06,+600.804143E-03,+70.091458E-03
+587.500E-06,+652.261429E-03,+70.091458E-03
+589.063E-06,+700.502634E-03,+70.091458E-03
+590.625E-06,+700.502634E-03,+70.091458E-03
+592.188E-06,+703.718714E-03,+70.091458E-03
+593.750E-06,+755.176000E-03,+68.546232E-03
+595.313E-06,+803.417206E-03,+70.091458E-03
+596.875E-06,+806.633286E-03,+70.091458E-03
+598.438E-06,+906.331778E-03,+70.091458E-03
+600.000E-06,+909.547858E-03,+70.091458E-03
+601.563E-06,+957.789063E-03,+68.546232E-03
+603.125E-06,+961.005144E-03,+70.091458E-03
+604.688E-06,+1.009246349E+00,+70.091458E-03
+606.250E-06,+1.012462430E+00,+68.546232E-03
+607.813E-06,+1.112160921E+00,+70.091458E-03
+609.375E-06,+1.115377001E+00,+70.091458E-03
+610.938E-06,+1.163618207E+00,+70.091458E-03
+612.500E-06,+1.166834287E+00,+70.091458E-03
+614.063E-06,+1.218291573E+00,+70.091458E-03
+615.625E-06,+1.317990065E+00,+68.546232E-03
+617.188E-06,+1.269748859E+00,+70.091458E-03
+618.750E-06,+1.321206145E+00,+70.091458E-03
+620.313E-06,+1.369447351E+00,+70.091458E-03
+621.875E-06,+1.372663431E+00,+70.091458E-03
+623.438E-06,+1.472361922E+00,+68.546232E-03
+625.000E-06,+1.475578003E+00,+70.091458E-03
+626.563E-06,+1.527035289E+00,+70.194473E-03
+628.125E-06,+1.578492574E+00,+71.739699E-03
+629.688E-06,+1.629949860E+00,+70.194473E-03
+631.250E-06,+1.681407146E+00,+71.739699E-03
+632.813E-06,+1.729648352E+00,+70.091458E-03
+634.375E-06,+1.732864432E+00,+70.091458E-03
+635.938E-06,+1.781105638E+00,+70.091458E-03
+637.500E-06,+1.784321718E+00,+70.091458E-03
+639.063E-06,+1.832562923E+00,+70.091458E-03
+640.625E-06,+1.835779004E+00,+70.091458E-03
+642.188E-06,+1.938693576E+00,+70.091458E-03
+643.750E-06,+1.986934781E+00,+70.091458E-03
+645.313E-06,+1.990150861E+00,+70.091458E-03
+646.875E-06,+2.093065433E+00,+70.091458E-03
+648.438E-06,+2.141306639E+00,+70.194473E-03
+650.000E-06,+2.144522719E+00,+71.739699E-03
+651.563E-06,+2.195980005E+00,+71.739699E-03
+653.125E-06,+2.244221210E+00,+71.739699E-03
+654.688E-06,+2.247437291E+00,+70.091458E-03
+656.250E-06,+2.298894577E+00,+70.194473E-03
+657.813E-06,+2.350351863E+00,+71.739699E-03
+659.375E-06,+2.401809148E+00,+70.091458E-03
+660.938E-06,+2.453266434E+00,+70.091458E-03
+662.500E-06,+2.504723720E+00,+70.091458E-03
+664.063E-06,+2.556181006E+00,+70.091458E-03
+665.625E-06,+2.607638292E+00,+70.091458E-03
+667.188E-06,+2.655879498E+00,+70.091458E-03
+668.750E-06,+2.659095578E+00,+70.194473E-03
+670.313E-06,+2.762010150E+00,+71.739699E-03
+671.875E-06,+2.813467436E+00,+71.739699E-03
+673.438E-06,+2.861708641E+00,+71.739699E-03
+675.000E-06,+2.864924721E+00,+70.091458E-03
+676.563E-06,+2.916382007E+00,+70.091458E-03
+678.125E-06,+2.967839293E+00,+70.091458E-03
+679.688E-06,+3.019296579E+00,+70.091458E-03
+681.250E-06,+3.070753865E+00,+70.194473E-03
+682.813E-06,+3.122211151E+00,+71.739699E-03
+684.375E-06,+3.173668437E+00,+71.739699E-03
+685.938E-06,+3.225125723E+00,+71.739699E-03
+687.500E-06,+3.276583008E+00,+70.194473E-03
+689.063E-06,+3.328040294E+00,+71.739699E-03
+690.625E-06,+3.376281500E+00,+71.739699E-03
+692.188E-06,+3.328040294E+00,+70.194473E-03
+693.750E-06,+3.479196072E+00,+71.739699E-03
+695.313E-06,+3.482412152E+00,+70.194473E-03
+696.875E-06,+3.533869438E+00,+71.739699E-03
+698.438E-06,+3.585326724E+00,+71.739699E-03
+700.000E-06,+3.636784010E+00,+71.739699E-03
+701.563E-06,+3.688241296E+00,+71.739699E-03
+703.125E-06,+3.739698581E+00,+70.194473E-03
+704.688E-06,+3.791155867E+00,+71.739699E-03
+706.250E-06,+3.842613153E+00,+71.739699E-03
+707.813E-06,+3.894070439E+00,+70.194473E-03
+709.375E-06,+3.945527725E+00,+71.739699E-03
+710.938E-06,+3.993768930E+00,+71.739699E-03
+712.500E-06,+3.996985011E+00,+71.739699E-03
+714.063E-06,+4.048442297E+00,+71.739699E-03
+715.625E-06,+4.099899583E+00,+71.739699E-03
+717.188E-06,+4.151356868E+00,+71.842714E-03
+718.750E-06,+4.254271440E+00,+73.387940E-03
+720.313E-06,+4.302512646E+00,+71.739699E-03
+721.875E-06,+4.305728726E+00,+71.739699E-03
+723.438E-06,+4.405427217E+00,+71.739699E-03
+725.000E-06,+4.408643298E+00,+71.739699E-03
+726.563E-06,+4.460100584E+00,+71.739699E-03
+728.125E-06,+4.511557870E+00,+71.739699E-03
+729.688E-06,+4.563015155E+00,+71.739699E-03
+731.250E-06,+4.665929727E+00,+71.739699E-03
+732.813E-06,+4.714170933E+00,+71.739699E-03
+734.375E-06,+4.717387013E+00,+71.739699E-03
+735.938E-06,+4.768844299E+00,+71.739699E-03
+737.500E-06,+4.820301585E+00,+71.739699E-03
+739.063E-06,+4.920000076E+00,+71.739699E-03
+740.625E-06,+4.871758871E+00,+71.842714E-03
+742.188E-06,+4.971457362E+00,+73.387940E-03
+743.750E-06,+5.022914648E+00,+71.739699E-03
+745.313E-06,+5.125829220E+00,+71.739699E-03
+746.875E-06,+5.125829220E+00,+71.739699E-03
+748.438E-06,+5.177286506E+00,+71.739699E-03
+750.000E-06,+5.228743792E+00,+71.739699E-03
+751.563E-06,+5.228743792E+00,+71.739699E-03
+753.125E-06,+5.331658363E+00,+71.739699E-03
+754.688E-06,+5.383115649E+00,+71.739699E-03
+756.250E-06,+5.383115649E+00,+71.739699E-03
+757.813E-06,+5.434572935E+00,+71.739699E-03
+759.375E-06,+5.486030221E+00,+71.739699E-03
+760.938E-06,+5.537487507E+00,+71.739699E-03
+762.500E-06,+5.588944793E+00,+71.739699E-03
+764.063E-06,+5.640402079E+00,+71.739699E-03
+765.625E-06,+5.691859365E+00,+71.842714E-03
+767.188E-06,+5.743316650E+00,+73.387940E-03
+768.750E-06,+5.846231222E+00,+71.842714E-03
+770.313E-06,+5.846231222E+00,+73.387940E-03
+771.875E-06,+5.897688508E+00,+71.842714E-03
+773.438E-06,+5.949145794E+00,+73.387940E-03
+775.000E-06,+6.000603080E+00,+71.739699E-03
+776.563E-06,+6.052060366E+00,+71.739699E-03
+778.125E-06,+6.052060366E+00,+71.842714E-03
+779.688E-06,+6.103517652E+00,+73.387940E-03
+781.250E-06,+6.206432223E+00,+71.842714E-03
+782.813E-06,+6.206432223E+00,+73.387940E-03
+784.375E-06,+6.257889509E+00,+73.387940E-03
+785.938E-06,+6.309346795E+00,+73.387940E-03
+787.500E-06,+6.360804081E+00,+73.387940E-03
+789.063E-06,+6.412261367E+00,+71.739699E-03
+790.625E-06,+6.412261367E+00,+71.739699E-03
+792.188E-06,+6.515175939E+00,+71.739699E-03
+793.750E-06,+6.515175939E+00,+71.739699E-03
+795.313E-06,+6.566633224E+00,+71.842714E-03
+796.875E-06,+6.618090510E+00,+73.387940E-03
+798.438E-06,+6.669547796E+00,+73.387940E-03
+800.000E-06,+6.721005082E+00,+73.387940E-03
+801.563E-06,+6.772462368E+00,+71.739699E-03
+803.125E-06,+6.772462368E+00,+71.739699E-03
+804.688E-06,+6.875376940E+00,+71.739699E-03
+806.250E-06,+6.875376940E+00,+71.739699E-03
+807.813E-06,+6.978291512E+00,+71.739699E-03
+809.375E-06,+6.978291512E+00,+71.739699E-03
+810.938E-06,+7.029748797E+00,+71.842714E-03
+812.500E-06,+7.081206083E+00,+73.387940E-03
+814.063E-06,+7.132663369E+00,+73.387940E-03
+815.625E-06,+7.184120655E+00,+71.842714E-03
+817.188E-06,+7.184120655E+00,+73.387940E-03
