second,Volt,Volt
+143.750E-06,+7.073693559E+00,+243.156783E-03
+145.313E-06,+6.978497580E+00,+243.156783E-03
+146.875E-06,+6.978497580E+00,+243.156783E-03
+148.438E-06,+6.930899590E+00,+243.156783E-03
+150.000E-06,+6.930899590E+00,+244.702009E-03
+151.563E-06,+6.883301601E+00,+243.156783E-03
+153.125E-06,+6.835703611E+00,+243.156783E-03
+154.688E-06,+6.788105622E+00,+243.156783E-03
+156.250E-06,+6.740507632E+00,+243.156783E-03
+157.813E-06,+6.740507632E+00,+243.156783E-03
+159.375E-06,+6.692909643E+00,+243.156783E-03
+160.938E-06,+6.645311654E+00,+243.156783E-03
+162.500E-06,+6.597713664E+00,+243.156783E-03
+164.063E-06,+6.550115675E+00,+243.156783E-03
+165.625E-06,+6.550115675E+00,+241.508542E-03
+167.188E-06,+6.502517685E+00,+244.702009E-03
+168.750E-06,+6.454919696E+00,+243.156783E-03
+170.313E-06,+6.359723717E+00,+241.508542E-03
+171.875E-06,+6.359723717E+00,+243.053768E-03
+173.438E-06,+6.312125728E+00,+243.156783E-03
+175.000E-06,+6.264527738E+00,+243.156783E-03
+176.563E-06,+6.216929749E+00,+241.508542E-03
+178.125E-06,+6.169331759E+00,+241.508542E-03
+179.688E-06,+6.169331759E+00,+243.053768E-03
+181.250E-06,+6.121733770E+00,+243.156783E-03
+182.813E-06,+6.026537791E+00,+243.156783E-03
+184.375E-06,+6.026537791E+00,+241.508542E-03
+185.938E-06,+5.978939801E+00,+241.508542E-03
+187.500E-06,+5.931341812E+00,+241.508542E-03
+189.063E-06,+5.883743823E+00,+241.508542E-03
+190.625E-06,+5.836145833E+00,+241.508542E-03
+192.188E-06,+5.788547844E+00,+243.053768E-03
+193.750E-06,+5.740949854E+00,+241.508542E-03
+195.313E-06,+5.740949854E+00,+241.508542E-03
+196.875E-06,+5.693351865E+00,+243.053768E-03
+198.438E-06,+5.598155886E+00,+241.508542E-03
+200.000E-06,+5.598155886E+00,+243.053768E-03
+201.563E-06,+5.550557896E+00,+241.508542E-03
+203.125E-06,+5.502959907E+00,+241.508542E-03
+204.688E-06,+5.407763928E+00,+239.860300E-03
+206.250E-06,+5.407763928E+00,+241.405527E-03
+207.813E-06,+5.360165939E+00,+241.508542E-03
+209.375E-06,+5.264969960E+00,+241.508542E-03
+210.938E-06,+5.264969960E+00,+239.860300E-03
+212.500E-06,+5.217371970E+00,+241.405527E-03
+214.063E-06,+5.169773981E+00,+241.508542E-03
+215.625E-06,+5.074578002E+00,+241.508542E-03
+217.188E-06,+5.074578002E+00,+241.508542E-03
+218.750E-06,+5.026980013E+00,+241.508542E-03
+220.313E-06,+4.931784034E+00,+241.508542E-03
+221.875E-06,+4.931784034E+00,+241.508542E-03
+223.438E-06,+4.884186044E+00,+241.508542E-03
+225.000E-06,+4.788990065E+00,+241.508542E-03
+226.563E-06,+4.788990065E+00,+239.860300E-03
+228.125E-06,+4.741392076E+00,+239.860300E-03
+229.687E-06,+4.693794087E+00,+239.860300E-03
+231.250E-06,+4.693794087E+00,+239.860300E-03
+232.812E-06,+4.598598108E+00,+239.860300E-03
+234.375E-06,+4.551000118E+00,+241.405527E-03
+235.937E-06,+4.551000118E+00,+239.860300E-03
+237.500E-06,+4.458779014E+00,+239.860300E-03
+239.062E-06,+4.411181024E+00,+239.860300E-03
+240.625E-06,+4.363583035E+00,+239.860300E-03
+242.187E-06,+4.315985045E+00,+241.405527E-03
+243.750E-06,+4.268387056E+00,+239.860300E-03
+245.312E-06,+4.265412182E+00,+239.860300E-03
+246.875E-06,+4.173191077E+00,+238.212059E-03
+248.437E-06,+4.125593088E+00,+239.757285E-03
+250.000E-06,+4.077995098E+00,+238.212059E-03
+251.562E-06,+4.030397109E+00,+239.757285E-03
+253.125E-06,+3.935201130E+00,+238.212059E-03
+254.687E-06,+3.887603140E+00,+238.212059E-03
+256.250E-06,+3.840005151E+00,+238.212059E-03
+257.812E-06,+3.837030277E+00,+238.212059E-03
+259.375E-06,+3.744809172E+00,+238.212059E-03
+260.937E-06,+3.741834298E+00,+238.212059E-03
+262.500E-06,+3.697211183E+00,+238.212059E-03
+264.062E-06,+3.649613193E+00,+238.212059E-03
+265.625E-06,+3.554417214E+00,+238.212059E-03
+267.187E-06,+3.506819225E+00,+238.212059E-03
+268.750E-06,+3.459221235E+00,+238.212059E-03
+270.312E-06,+3.411623246E+00,+238.212059E-03
+271.875E-06,+3.364025257E+00,+236.563818E-03
+273.437E-06,+3.361050382E+00,+238.109044E-03
+275.000E-06,+3.316427267E+00,+236.563818E-03
+276.562E-06,+3.221231288E+00,+236.563818E-03
+278.125E-06,+3.218256414E+00,+238.109044E-03
+279.687E-06,+3.126035309E+00,+236.563818E-03
+281.250E-06,+3.078437320E+00,+236.563818E-03
+282.812E-06,+3.030839331E+00,+236.563818E-03
+284.375E-06,+2.983241341E+00,+238.109044E-03
+285.937E-06,+2.935643352E+00,+236.563818E-03
+287.500E-06,+2.888045362E+00,+236.563818E-03
+289.062E-06,+2.885070488E+00,+236.563818E-03
+290.625E-06,+2.792849383E+00,+236.563818E-03
+292.187E-06,+2.745251394E+00,+236.563818E-03
+293.750E-06,+2.697653404E+00,+234.915577E-03
+295.312E-06,+2.694678530E+00,+236.460803E-03
+296.875E-06,+2.602457426E+00,+236.563818E-03
+298.437E-06,+2.554859436E+00,+234.915577E-03
+300.000E-06,+2.507261447E+00,+234.915577E-03
+301.562E-06,+2.459663457E+00,+236.460803E-03
+303.125E-06,+2.456688583E+00,+234.915577E-03
+304.687E-06,+2.364467478E+00,+234.915577E-03
+306.250E-06,+2.361492604E+00,+234.915577E-03
+307.812E-06,+2.269271499E+00,+234.915577E-03
+309.375E-06,+2.266296625E+00,+234.915577E-03
+310.937E-06,+2.174075521E+00,+234.915577E-03
+312.500E-06,+2.126477531E+00,+234.915577E-03
+314.062E-06,+2.078879542E+00,+234.915577E-03
+315.625E-06,+2.031281552E+00,+234.915577E-03
+317.187E-06,+1.983683563E+00,+234.915577E-03
+318.750E-06,+1.980708688E+00,+234.915577E-03
+320.312E-06,+1.936085573E+00,+234.915577E-03
+321.875E-06,+1.840889595E+00,+233.267336E-03
+323.437E-06,+1.837914720E+00,+233.267336E-03
+325.000E-06,+1.745693616E+00,+233.267336E-03
+326.562E-06,+1.742718741E+00,+233.267336E-03
+328.125E-06,+1.698095626E+00,+233.267336E-03
+329.687E-06,+1.650497637E+00,+233.267336E-03
+331.250E-06,+1.602899647E+00,+233.267336E-03
+332.812E-06,+1.555301658E+00,+233.267336E-03
+334.375E-06,+1.460105679E+00,+231.619094E-03
+335.937E-06,+1.504728794E+00,+231.619094E-03
+337.500E-06,+1.412507690E+00,+231.619094E-03
+339.062E-06,+1.409532815E+00,+231.619094E-03
+340.625E-06,+1.317311711E+00,+231.619094E-03
+342.187E-06,+1.314336836E+00,+231.619094E-03
+343.750E-06,+1.269713721E+00,+229.970853E-03
+345.312E-06,+1.266738847E+00,+229.970853E-03
+346.875E-06,+1.222115732E+00,+229.970853E-03
+348.437E-06,+1.126919753E+00,+229.970853E-03
+350.000E-06,+1.123944879E+00,+226.674371E-03
+351.562E-06,+1.079321763E+00,+225.026130E-03
+353.125E-06,+1.076346889E+00,+225.026130E-03
+354.687E-06,+984.125785E-03,+221.729647E-03
+356.250E-06,+981.150910E-03,+220.081406E-03
+357.812E-06,+936.527795E-03,+216.784924E-03
+359.375E-06,+888.929806E-03,+215.136683E-03
+360.937E-06,+885.954931E-03,+215.136683E-03
+362.500E-06,+841.331816E-03,+210.191959E-03
+364.062E-06,+838.356942E-03,+208.543718E-03
+365.625E-06,+838.356942E-03,+206.895477E-03
+367.187E-06,+793.733827E-03,+205.247235E-03
+368.750E-06,+746.135837E-03,+201.950753E-03
+370.312E-06,+743.160963E-03,+198.654271E-03
+371.875E-06,+743.160963E-03,+195.357788E-03
+373.437E-06,+698.537848E-03,+193.709547E-03
+375.000E-06,+695.562974E-03,+190.413065E-03
+376.562E-06,+650.939859E-03,+188.764824E-03
+378.125E-06,+603.341869E-03,+185.468341E-03
+379.687E-06,+600.366995E-03,+180.523618E-03
+381.250E-06,+600.366995E-03,+180.523618E-03
+382.812E-06,+555.743880E-03,+175.578894E-03
+384.375E-06,+552.769005E-03,+173.930653E-03
+385.937E-06,+552.769005E-03,+172.282412E-03
+387.500E-06,+508.145890E-03,+170.634171E-03
+389.062E-06,+460.547901E-03,+165.689447E-03
+390.625E-06,+457.573026E-03,+164.041206E-03
+392.187E-06,+457.573026E-03,+160.744723E-03
+393.750E-06,+412.949911E-03,+159.096482E-03
+395.312E-06,+365.351922E-03,+155.800000E-03
+396.875E-06,+362.377048E-03,+152.606533E-03
+398.437E-06,+409.975037E-03,+149.310050E-03
+400.000E-06,+365.351922E-03,+147.661809E-03
+401.562E-06,+317.753932E-03,+142.717085E-03
+403.125E-06,+362.377048E-03,+139.420603E-03
+404.687E-06,+317.753932E-03,+137.772362E-03
+406.250E-06,+270.155943E-03,+134.475879E-03
+407.812E-06,+314.779058E-03,+129.531156E-03
+409.375E-06,+270.155943E-03,+126.234674E-03
+410.937E-06,+267.181069E-03,+124.586432E-03
+412.500E-06,+267.181069E-03,+119.641709E-03
+414.062E-06,+267.181069E-03,+117.993468E-03
+415.625E-06,+222.557954E-03,+111.400503E-03
+417.187E-06,+219.583079E-03,+109.752262E-03
+418.750E-06,+219.583079E-03,+106.455779E-03
+420.312E-06,+219.583079E-03,+101.511056E-03
+421.875E-06,+219.583079E-03,+98.214573E-03
+423.437E-06,+219.583079E-03,+94.918091E-03
+425.000E-06,+174.959964E-03,+91.621609E-03
+426.562E-06,+171.985090E-03,+88.325126E-03
+428.125E-06,+171.985090E-03,+85.028644E-03
+429.687E-06,+171.985090E-03,+81.732161E-03
+431.250E-06,+127.361975E-03,+80.083920E-03
+432.812E-06,+124.387100E-03,+75.139197E-03
+434.375E-06,+171.985090E-03,+73.490955E-03
+435.937E-06,+127.361975E-03,+68.546232E-03
+437.500E-06,+124.387100E-03,+65.249750E-03
+439.062E-06,+124.387100E-03,+63.601508E-03
+440.625E-06,+124.387100E-03,+60.305026E-03
+442.187E-06,+124.387100E-03,+58.656785E-03
+443.750E-06,+79.763985E-03,+55.360302E-03
+445.312E-06,+76.789111E-03,+52.063820E-03
+446.875E-06,+76.789111E-03,+48.767338E-03
+448.437E-06,+76.789111E-03,+45.470855E-03
+450.000E-06,+76.789111E-03,+42.174373E-03
+451.562E-06,+76.789111E-03,+40.526132E-03
+453.125E-06,+76.789111E-03,+40.423117E-03
+454.687E-06,+76.789111E-03,+35.581408E-03
+456.250E-06,+76.789111E-03,+33.933167E-03
+457.812E-06,+76.789111E-03,+32.284926E-03
+459.375E-06,+76.789111E-03,+28.988443E-03
+460.937E-06,+76.789111E-03,+27.340202E-03
+462.500E-06,+76.789111E-03,+25.691961E-03
+464.062E-06,+32.165996E-03,+24.043720E-03
+465.625E-06,+29.191121E-03,+22.395479E-03
+467.187E-06,+29.191121E-03,+20.747237E-03
+468.750E-06,+29.191121E-03,+17.450755E-03
+470.312E-06,+29.191121E-03,+15.802514E-03
+471.875E-06,+29.191121E-03,+15.699499E-03
+473.437E-06,+29.191121E-03,+12.506032E-03
+475.000E-06,+29.191121E-03,+12.403016E-03
+476.562E-06,+29.191121E-03,+12.403016E-03
+478.125E-06,+29.191121E-03,+10.857790E-03
+479.687E-06,+29.191121E-03,+9.209549E-03
+481.250E-06,-15.431994E-03,+7.561308E-03
+482.812E-06,-18.406868E-03,+5.913067E-03
+484.375E-06,-18.406868E-03,+5.810052E-03
+485.937E-06,-18.406868E-03,+5.810052E-03
+487.500E-06,-18.406868E-03,+4.264826E-03
+489.062E-06,-18.406868E-03,+2.616584E-03
+490.625E-06,-18.406868E-03,+2.513569E-03
+492.187E-06,-18.406868E-03,+2.513569E-03
+493.750E-06,-18.406868E-03,+968.343E-06
+495.312E-06,-18.406868E-03,+865.328E-06
+496.875E-06,-63.029983E-03,+865.328E-06
+498.437E-06,-66.004857E-03,+865.328E-06
+500.000E-06,-66.004857E-03,-679.898E-06
+501.562E-06,-66.004857E-03,-782.913E-06
+503.125E-06,-66.004857E-03,-782.913E-06
+504.687E-06,-66.004857E-03,-782.913E-06
+506.250E-06,-66.004857E-03,-782.913E-06
+507.812E-06,-66.004857E-03,-782.913E-06
+509.375E-06,-66.004857E-03,-782.913E-06
+510.937E-06,-66.004857E-03,-2.328139E-03
+512.500E-06,-18.406868E-03,-2.431154E-03
+514.062E-06,-63.029983E-03,-2.431154E-03
+515.625E-06,-66.004857E-03,-2.431154E-03
+517.187E-06,-66.004857E-03,-782.913E-06
+518.750E-06,-110.627973E-03,-2.328139E-03
+520.312E-06,-66.004857E-03,-782.913E-06
+521.875E-06,-18.406868E-03,-782.913E-06
+523.437E-06,-63.029983E-03,-782.913E-06
+525.000E-06,-66.004857E-03,-782.913E-06
+526.562E-06,-66.004857E-03,-782.913E-06
+528.125E-06,-66.004857E-03,+865.328E-06
+529.687E-06,-66.004857E-03,-679.898E-06
+531.250E-06,-66.004857E-03,+865.328E-06
+532.812E-06,-18.406868E-03,+865.328E-06
+534.375E-06,-18.406868E-03,+865.328E-06
+535.937E-06,-63.029983E-03,+2.513569E-03
+537.500E-06,-66.004857E-03,+2.513569E-03
+539.062E-06,-18.406868E-03,+4.161811E-03
+540.625E-06,-18.406868E-03,+4.161811E-03
+542.187E-06,-18.406868E-03,+5.810052E-03
+543.750E-06,-18.406868E-03,+5.810052E-03
+545.313E-06,-18.406868E-03,+7.458293E-03
+546.875E-06,-18.406868E-03,+7.458293E-03
+548.438E-06,-18.406868E-03,+9.106534E-03
+550.000E-06,+29.191121E-03,+10.754775E-03
+551.563E-06,+29.191121E-03,+10.754775E-03
+553.125E-06,+29.191121E-03,+14.051258E-03
+554.688E-06,+29.191121E-03,+14.051258E-03
+556.250E-06,+29.191121E-03,+17.347740E-03
+557.813E-06,+29.191121E-03,+17.347740E-03
+559.375E-06,+29.191121E-03,+18.995981E-03
+560.938E-06,+29.191121E-03,+20.644222E-03
+562.500E-06,+32.165996E-03,+23.940705E-03
+564.063E-06,+76.789111E-03,+24.043720E-03
+565.625E-06,+76.789111E-03,+27.340202E-03
+567.188E-06,+76.789111E-03,+28.988443E-03
+568.750E-06,+76.789111E-03,+30.636685E-03
+570.313E-06,+76.789111E-03,+33.933167E-03
+571.875E-06,+76.789111E-03,+35.581408E-03
+573.438E-06,+76.789111E-03,+37.229649E-03
+575.000E-06,+76.789111E-03,+38.877891E-03
+576.563E-06,+76.789111E-03,+43.822614E-03
+578.125E-06,+76.789111E-03,+45.470855E-03
+579.688E-06,+76.789111E-03,+47.119096E-03
+581.250E-06,+76.789111E-03,+50.415579E-03
+582.813E-06,+76.789111E-03,+53.712061E-03
+584.375E-06,+79.763985E-03,+55.360302E-03
+585.938E-06,+124.387100E-03,+58.656785E-03
+587.500E-06,+124.387100E-03,+60.305026E-03
+589.063E-06,+124.387100E-03,+63.601508E-03
+590.625E-06,+127.361975E-03,+68.546232E-03
+592.188E-06,+171.985090E-03,+71.842714E-03
+593.750E-06,+127.361975E-03,+73.490955E-03
+595.313E-06,+171.985090E-03,+78.435679E-03
+596.875E-06,+171.985090E-03,+81.732161E-03
+598.438E-06,+171.985090E-03,+83.380403E-03
+600.000E-06,+171.985090E-03,+88.325126E-03
+601.563E-06,+174.959964E-03,+93.269850E-03
+603.125E-06,+219.583079E-03,+94.918091E-03
+604.688E-06,+219.583079E-03,+96.566332E-03
+606.250E-06,+174.959964E-03,+99.862815E-03
+607.813E-06,+219.583079E-03,+104.807538E-03
+609.375E-06,+219.583079E-03,+109.752262E-03
+610.938E-06,+222.557954E-03,+114.593970E-03
+612.500E-06,+267.181069E-03,+114.696985E-03
+614.063E-06,+267.181069E-03,+119.641709E-03
+615.625E-06,+267.181069E-03,+124.586432E-03
+617.188E-06,+267.181069E-03,+126.234674E-03
+618.750E-06,+270.155943E-03,+131.179397E-03
+620.313E-06,+314.779058E-03,+136.124121E-03
+621.875E-06,+314.779058E-03,+137.772362E-03
+623.438E-06,+314.779058E-03,+141.068844E-03
+625.000E-06,+317.753932E-03,+144.365327E-03
+626.563E-06,+362.377048E-03,+149.310050E-03
+628.125E-06,+317.753932E-03,+150.958291E-03
+629.688E-06,+365.351922E-03,+154.254774E-03
+631.250E-06,+409.975037E-03,+159.096482E-03
+632.813E-06,+409.975037E-03,+162.392965E-03
+634.375E-06,+412.949911E-03,+164.041206E-03
+635.938E-06,+457.573026E-03,+167.337688E-03
+637.500E-06,+457.573026E-03,+168.985929E-03
+639.063E-06,+460.547901E-03,+172.282412E-03
+640.625E-06,+505.171016E-03,+173.930653E-03
+642.188E-06,+508.145890E-03,+178.875376E-03
+643.750E-06,+552.769005E-03,+182.171859E-03
+645.313E-06,+508.145890E-03,+183.820100E-03
+646.875E-06,+555.743880E-03,+187.116582E-03
+648.438E-06,+600.366995E-03,+188.764824E-03
+650.000E-06,+603.341869E-03,+190.413065E-03
+651.563E-06,+647.964984E-03,+193.709547E-03
+653.125E-06,+650.939859E-03,+197.006030E-03
+654.688E-06,+695.562974E-03,+198.654271E-03
+656.250E-06,+698.537848E-03,+201.950753E-03
+657.813E-06,+743.160963E-03,+205.247235E-03
+659.375E-06,+746.135837E-03,+208.543718E-03
+660.938E-06,+793.733827E-03,+208.543718E-03
+662.500E-06,+838.356942E-03,+211.840200E-03
+664.063E-06,+838.356942E-03,+215.136683E-03
+665.625E-06,+841.331816E-03,+216.784924E-03
+667.188E-06,+888.929806E-03,+220.081406E-03
+668.750E-06,+936.527795E-03,+223.377889E-03
+670.313E-06,+984.125785E-03,+223.377889E-03
+671.875E-06,+1.028748900E+00,+225.026130E-03
+673.438E-06,+1.031723774E+00,+226.674371E-03
+675.000E-06,+1.076346889E+00,+228.322612E-03
+676.563E-06,+1.079321763E+00,+229.970853E-03
+678.125E-06,+1.126919753E+00,+229.970853E-03
+679.688E-06,+1.174517742E+00,+229.970853E-03
+681.250E-06,+1.219140857E+00,+231.619094E-03
+682.813E-06,+1.222115732E+00,+231.619094E-03
+684.375E-06,+1.317311711E+00,+231.619094E-03
+685.938E-06,+1.361934826E+00,+233.164321E-03
+687.500E-06,+1.364909700E+00,+231.619094E-03
+689.063E-06,+1.460105679E+00,+231.619094E-03
+690.625E-06,+1.504728794E+00,+233.267336E-03
+692.188E-06,+1.460105679E+00,+233.267336E-03
+693.750E-06,+1.599924773E+00,+233.267336E-03
+695.313E-06,+1.599924773E+00,+233.267336E-03
+696.875E-06,+1.602899647E+00,+233.267336E-03
+698.438E-06,+1.698095626E+00,+233.267336E-03
+700.000E-06,+1.745693616E+00,+233.267336E-03
+701.563E-06,+1.790316731E+00,+233.267336E-03
+703.125E-06,+1.793291605E+00,+233.267336E-03
+704.688E-06,+1.885512710E+00,+234.915577E-03
+706.250E-06,+1.888487584E+00,+234.812562E-03
+707.813E-06,+1.936085573E+00,+233.267336E-03
+709.375E-06,+1.983683563E+00,+234.915577E-03
+710.938E-06,+2.028306678E+00,+234.915577E-03
+712.500E-06,+2.031281552E+00,+234.812562E-03
+714.063E-06,+2.126477531E+00,+233.267336E-03
+715.625E-06,+2.174075521E+00,+234.915577E-03
+717.188E-06,+2.221673510E+00,+234.915577E-03
+718.750E-06,+2.269271499E+00,+234.915577E-03
+720.313E-06,+2.316869489E+00,+234.915577E-03
+721.875E-06,+2.364467478E+00,+236.460803E-03
+723.438E-06,+2.412065468E+00,+234.915577E-03
+725.000E-06,+2.456688583E+00,+234.915577E-03
+726.563E-06,+2.459663457E+00,+236.460803E-03
+728.125E-06,+2.551884562E+00,+234.915577E-03
+729.688E-06,+2.554859436E+00,+234.915577E-03
+731.250E-06,+2.650055415E+00,+236.563818E-03
+732.813E-06,+2.697653404E+00,+236.460803E-03
+734.375E-06,+2.745251394E+00,+234.915577E-03
+735.938E-06,+2.792849383E+00,+234.915577E-03
+737.500E-06,+2.840447373E+00,+236.563818E-03
+739.063E-06,+2.888045362E+00,+236.563818E-03
+740.625E-06,+2.935643352E+00,+236.563818E-03
+742.188E-06,+3.027864456E+00,+236.563818E-03
+743.750E-06,+3.030839331E+00,+236.563818E-03
+745.313E-06,+3.078437320E+00,+236.563818E-03
+746.875E-06,+3.170658424E+00,+236.563818E-03
+748.438E-06,+3.173633299E+00,+238.109044E-03
+750.000E-06,+3.265854403E+00,+236.563818E-03
+751.563E-06,+3.268829278E+00,+238.109044E-03
+753.125E-06,+3.316427267E+00,+236.563818E-03
+754.688E-06,+3.408648372E+00,+236.563818E-03
+756.250E-06,+3.411623246E+00,+236.563818E-03
+757.813E-06,+3.459221235E+00,+236.563818E-03
+759.375E-06,+3.554417214E+00,+236.563818E-03
+760.938E-06,+3.599040329E+00,+236.563818E-03
+762.500E-06,+3.602015204E+00,+238.212059E-03
+764.063E-06,+3.697211183E+00,+238.212059E-03
+765.625E-06,+3.741834298E+00,+238.212059E-03
+767.188E-06,+3.744809172E+00,+238.212059E-03
+768.750E-06,+3.837030277E+00,+238.212059E-03
+770.313E-06,+3.840005151E+00,+238.212059E-03
+771.875E-06,+3.935201130E+00,+239.757285E-03
+773.438E-06,+3.982799119E+00,+238.212059E-03
+775.000E-06,+4.030397109E+00,+238.212059E-03
+776.563E-06,+4.077995098E+00,+238.212059E-03
+778.125E-06,+4.122618213E+00,+239.757285E-03
+779.688E-06,+4.125593088E+00,+238.212059E-03
+781.250E-06,+4.265412182E+00,+238.212059E-03
+782.813E-06,+4.268387056E+00,+238.212059E-03
+784.375E-06,+4.315985045E+00,+239.860300E-03
+785.938E-06,+4.408206150E+00,+239.860300E-03
+787.500E-06,+4.411181024E+00,+239.860300E-03
+789.063E-06,+4.458779014E+00,+239.860300E-03
+790.625E-06,+4.506377003E+00,+239.860300E-03
+792.188E-06,+4.551000118E+00,+239.860300E-03
+793.750E-06,+4.598598108E+00,+239.860300E-03
+795.313E-06,+4.646196097E+00,+239.860300E-03
+796.875E-06,+4.693794087E+00,+239.860300E-03
+798.438E-06,+4.741392076E+00,+239.860300E-03
+800.000E-06,+4.836588055E+00,+239.860300E-03
+801.563E-06,+4.836588055E+00,+239.860300E-03
+803.125E-06,+4.836588055E+00,+239.860300E-03
+804.688E-06,+4.931784034E+00,+239.860300E-03
+806.250E-06,+4.931784034E+00,+239.860300E-03
+807.813E-06,+5.026980013E+00,+239.860300E-03
+809.375E-06,+5.026980013E+00,+239.860300E-03
+810.938E-06,+5.122175992E+00,+241.405527E-03
+812.500E-06,+5.122175992E+00,+239.860300E-03
+814.063E-06,+5.217371970E+00,+239.860300E-03
+815.625E-06,+5.264969960E+00,+241.405527E-03
+817.188E-06,+5.312567949E+00,+239.860300E-03
+818.750E-06,+5.312567949E+00,+241.405527E-03
