second,Volt,Volt
x-axis,1,2
+814.063E-06,-73.140427E-03,+865.328E-06
+815.625E-06,-73.140427E-03,-2.328139E-03
+817.188E-06,-73.140427E-03,+865.328E-06
+818.750E-06,-122.587663E-03,+865.328E-06
+820.313E-06,-73.140427E-03,-782.913E-06
+821.875E-06,-73.140427E-03,-782.913E-06
+823.438E-06,-73.140427E-03,-782.913E-06
+825.000E-06,-73.140427E-03,-782.913E-06
+826.563E-06,-73.140427E-03,-782.913E-06
+828.125E-06,-73.140427E-03,-782.913E-06
+829.688E-06,-73.140427E-03,-782.913E-06
+831.250E-06,-73.140427E-03,-782.913E-06
+832.813E-06,-73.140427E-03,-782.913E-06
+834.375E-06,-122.587663E-03,-782.913E-06
+835.938E-06,-73.140427E-03,-679.898E-06
+837.500E-06,-73.140427E-03,+865.328E-06
+839.063E-06,-73.140427E-03,-782.913E-06
+840.625E-06,-73.140427E-03,-782.913E-06
+842.188E-06,-73.140427E-03,-782.913E-06
+843.750E-06,-69.843945E-03,-679.898E-06
+845.313E-06,-20.396709E-03,+865.328E-06
+846.875E-06,-20.396709E-03,-782.913E-06
+848.438E-06,-20.396709E-03,-782.913E-06
+850.000E-06,-69.843945E-03,-782.913E-06
+851.563E-06,-20.396709E-03,-679.898E-06
+853.125E-06,-20.396709E-03,+865.328E-06
+854.688E-06,-20.396709E-03,-679.898E-06
+856.250E-06,-20.396709E-03,+865.328E-06
+857.813E-06,-17.100227E-03,+865.328E-06
+859.375E-06,+32.347009E-03,+865.328E-06
+860.938E-06,+32.347009E-03,+968.343E-06
+862.500E-06,+32.347009E-03,+2.513569E-03
+864.063E-06,+32.347009E-03,+968.343E-06
+865.625E-06,+35.643491E-03,+2.513569E-03
+867.188E-06,+85.090727E-03,+968.343E-06
+868.750E-06,+35.643491E-03,+2.513569E-03
+870.313E-06,+85.090727E-03,+2.513569E-03
+871.875E-06,+85.090727E-03,+2.513569E-03
+873.438E-06,+88.387209E-03,+2.513569E-03
+875.000E-06,+137.834445E-03,+2.513569E-03
+876.563E-06,+137.834445E-03,+2.513569E-03
+878.125E-06,+137.834445E-03,+2.513569E-03
+879.688E-06,+141.130927E-03,+2.513569E-03
+881.250E-06,+190.578163E-03,+2.513569E-03
+882.813E-06,+190.578163E-03,+2.513569E-03
+884.375E-06,+193.874645E-03,+2.513569E-03
+885.938E-06,+243.321881E-03,+2.513569E-03
+887.500E-06,+246.618363E-03,+2.513569E-03
+889.063E-06,+296.065599E-03,+2.513569E-03
+890.625E-06,+296.065599E-03,+2.513569E-03
+892.188E-06,+296.065599E-03,+2.513569E-03
+893.750E-06,+296.065599E-03,+2.513569E-03
+895.313E-06,+299.362081E-03,+2.513569E-03
+896.875E-06,+348.809317E-03,+2.513569E-03
+898.438E-06,+352.105799E-03,+2.513569E-03
+900.000E-06,+404.849517E-03,+2.513569E-03
+901.563E-06,+454.296753E-03,+2.513569E-03
+903.125E-06,+457.593235E-03,+2.513569E-03
+904.688E-06,+507.040471E-03,+2.513569E-03
+906.250E-06,+507.040471E-03,+2.513569E-03
+907.813E-06,+510.336953E-03,+2.513569E-03
+909.375E-06,+559.784189E-03,+2.513569E-03
+910.938E-06,+563.080671E-03,+968.343E-06
+912.500E-06,+612.527907E-03,+2.513569E-03
+914.063E-06,+612.527907E-03,+2.513569E-03
+915.625E-06,+615.824389E-03,+2.513569E-03
+917.188E-06,+668.568107E-03,+2.513569E-03
+918.750E-06,+718.015343E-03,+2.513569E-03
+920.313E-06,+718.015343E-03,+2.513569E-03
+921.875E-06,+721.311825E-03,+2.513569E-03
+923.438E-06,+770.759061E-03,+2.513569E-03
+925.000E-06,+774.055543E-03,+2.513569E-03
+926.563E-06,+826.799261E-03,+2.513569E-03
+928.125E-06,+876.246497E-03,+2.513569E-03
+929.688E-06,+879.542979E-03,+2.513569E-03
+931.250E-06,+932.286697E-03,+2.513569E-03
+932.813E-06,+981.733933E-03,+2.513569E-03
+934.375E-06,+985.030415E-03,+2.513569E-03
+935.938E-06,+1.034477651E+00,+2.513569E-03
+937.500E-06,+1.037774133E+00,+2.513569E-03
+939.063E-06,+1.087221369E+00,+2.513569E-03
+940.625E-06,+1.090517852E+00,+2.513569E-03
+942.188E-06,+1.139965087E+00,+2.513569E-03
+943.750E-06,+1.143261570E+00,+2.513569E-03
+945.313E-06,+1.196005288E+00,+2.513569E-03
+946.875E-06,+1.245452523E+00,+2.513569E-03
+948.438E-06,+1.248749006E+00,+2.513569E-03
+950.000E-06,+1.301492724E+00,+2.513569E-03
+951.563E-06,+1.350939959E+00,+2.513569E-03
+953.125E-06,+1.354236442E+00,+2.513569E-03
+954.688E-06,+1.403683677E+00,+2.513569E-03
+956.250E-06,+1.406980160E+00,+2.513569E-03
+957.813E-06,+1.459723878E+00,+968.343E-06
+959.375E-06,+1.512467596E+00,+2.513569E-03
+960.938E-06,+1.561914831E+00,+2.513569E-03
+962.500E-06,+1.565211314E+00,+2.513569E-03
+964.063E-06,+1.617955032E+00,+2.513569E-03
+965.625E-06,+1.670698750E+00,+968.343E-06
+967.188E-06,+1.720145985E+00,+2.513569E-03
+968.750E-06,+1.723442468E+00,+2.513569E-03
+970.313E-06,+1.825633422E+00,+2.513569E-03
+971.875E-06,+1.825633422E+00,+2.513569E-03
+973.438E-06,+1.828929904E+00,+2.513569E-03
+975.000E-06,+1.931120858E+00,+2.513569E-03
+976.563E-06,+1.934417340E+00,+2.513569E-03
+978.125E-06,+1.983864576E+00,+2.513569E-03
+979.688E-06,+1.987161058E+00,+2.513569E-03
+981.250E-06,+2.089352012E+00,+2.513569E-03
+982.813E-06,+2.092648494E+00,+968.343E-06
+984.375E-06,+2.145392212E+00,+2.513569E-03
+985.938E-06,+2.198135930E+00,+2.513569E-03
+987.500E-06,+2.250879648E+00,+2.513569E-03
+989.063E-06,+2.300326884E+00,+2.513569E-03
+990.625E-06,+2.300326884E+00,+968.343E-06
+992.188E-06,+2.303623366E+00,+2.513569E-03
+993.750E-06,+2.405814320E+00,+2.513569E-03
+995.313E-06,+2.409110802E+00,+2.513569E-03
+996.875E-06,+2.511301756E+00,+2.513569E-03
+998.438E-06,+2.511301756E+00,+2.513569E-03
