x-axis,1,2
second,Volt,Volt
+0.0E+00,+7.952261358E+00,+322.550264E-03
+1.563E-06,+7.887939751E+00,+310.238706E-03
+3.125E-06,+7.823618144E+00,+306.469862E-03
+4.688E-06,+7.887939751E+00,+318.278907E-03
+6.250E-06,+7.823618144E+00,+318.278907E-03
+7.813E-06,+7.823618144E+00,+306.469862E-03
+9.375E-06,+7.823618144E+00,+310.238706E-03
+10.938E-06,+7.823618144E+00,+310.238706E-03
+12.500E-06,+7.759296536E+00,+314.258806E-03
+14.063E-06,+7.694974929E+00,+314.258806E-03
+15.625E-06,+7.759296536E+00,+310.238706E-03
+17.188E-06,+7.694974929E+00,+314.258806E-03
+18.750E-06,+7.630653322E+00,+310.489962E-03
+20.313E-06,+7.630653322E+00,+314.258806E-03
+21.875E-06,+7.566331714E+00,+310.238706E-03
+23.438E-06,+7.630653322E+00,+322.299007E-03
+25.000E-06,+7.566331714E+00,+306.218605E-03
+26.563E-06,+7.502010107E+00,+318.278907E-03
+28.125E-06,+7.502010107E+00,+314.510063E-03
+29.688E-06,+7.502010107E+00,+310.489962E-03
+31.250E-06,+7.437688500E+00,+318.278907E-03
+32.813E-06,+7.437688500E+00,+310.238706E-03
+34.375E-06,+7.437688500E+00,+314.258806E-03
+35.938E-06,+7.309045285E+00,+302.449761E-03
+37.500E-06,+7.369346792E+00,+314.258806E-03
+39.063E-06,+7.309045285E+00,+310.489962E-03
+40.625E-06,+7.309045285E+00,+310.238706E-03
+42.188E-06,+7.244723678E+00,+310.238706E-03
+43.750E-06,+7.244723678E+00,+314.258806E-03
+45.313E-06,+7.244723678E+00,+306.469862E-03
+46.875E-06,+7.180402070E+00,+302.449761E-03
+48.438E-06,+7.180402070E+00,+302.198505E-03
+50.000E-06,+7.116080463E+00,+306.218605E-03
+51.563E-06,+7.051758856E+00,+306.218605E-03
+53.125E-06,+7.051758856E+00,+314.258806E-03
+54.688E-06,+6.987437248E+00,+314.258806E-03
+56.250E-06,+6.987437248E+00,+318.278907E-03
+57.813E-06,+6.923115641E+00,+314.510063E-03
+59.375E-06,+6.923115641E+00,+302.449761E-03
+60.938E-06,+6.858794034E+00,+306.218605E-03
+62.500E-06,+6.858794034E+00,+310.238706E-03
+64.063E-06,+6.858794034E+00,+306.469862E-03
+65.625E-06,+6.858794034E+00,+310.238706E-03
+67.188E-06,+6.730150819E+00,+302.449761E-03
+68.750E-06,+6.730150819E+00,+314.258806E-03
+70.313E-06,+6.730150819E+00,+306.469862E-03
+71.875E-06,+6.601507604E+00,+310.238706E-03
