second,Volt,Volt
+120.313E-06,+505.171016E-03,+142.614070E-03
+121.875E-06,+505.171016E-03,+139.317588E-03
+123.438E-06,+505.171016E-03,+136.021106E-03
+125.000E-06,+457.573026E-03,+134.372864E-03
+126.563E-06,+409.975037E-03,+132.724623E-03
+128.125E-06,+409.975037E-03,+129.428141E-03
+129.688E-06,+409.975037E-03,+127.779900E-03
+131.250E-06,+409.975037E-03,+126.131658E-03
+132.813E-06,+362.377048E-03,+121.186935E-03
+134.375E-06,+362.377048E-03,+121.186935E-03
+135.938E-06,+314.779058E-03,+117.890453E-03
+137.500E-06,+314.779058E-03,+116.242211E-03
+139.063E-06,+267.181069E-03,+111.297488E-03
+140.625E-06,+267.181069E-03,+108.104020E-03
+142.188E-06,+222.557954E-03,+104.807538E-03
+143.750E-06,+267.181069E-03,+104.704523E-03
+145.313E-06,+267.181069E-03,+101.511056E-03
+146.875E-06,+222.557954E-03,+98.214573E-03
+148.438E-06,+219.583079E-03,+94.918091E-03
+150.000E-06,+219.583079E-03,+91.621609E-03
+151.563E-06,+219.583079E-03,+86.676885E-03
+153.125E-06,+219.583079E-03,+85.028644E-03
+154.688E-06,+174.959964E-03,+80.083920E-03
+156.250E-06,+219.583079E-03,+79.980905E-03
+157.813E-06,+174.959964E-03,+76.787438E-03
+159.375E-06,+171.985090E-03,+71.842714E-03
+160.938E-06,+127.361975E-03,+68.546232E-03
+162.500E-06,+171.985090E-03,+66.897991E-03
+164.063E-06,+127.361975E-03,+63.601508E-03
+165.625E-06,+171.985090E-03,+60.305026E-03
+167.188E-06,+127.361975E-03,+55.360302E-03
+168.750E-06,+124.387100E-03,+55.257287E-03
+170.313E-06,+124.387100E-03,+52.063820E-03
+171.875E-06,+124.387100E-03,+50.415579E-03
+173.438E-06,+79.763985E-03,+47.119096E-03
+175.000E-06,+124.387100E-03,+43.822614E-03
+176.563E-06,+124.387100E-03,+40.526132E-03
+178.125E-06,+79.763985E-03,+38.877891E-03
+179.688E-06,+76.789111E-03,+35.581408E-03
+181.250E-06,+76.789111E-03,+33.933167E-03
+182.813E-06,+76.789111E-03,+32.284926E-03
+184.375E-06,+76.789111E-03,+28.988443E-03
+185.938E-06,+76.789111E-03,+28.885428E-03
+187.500E-06,+32.165996E-03,+25.691961E-03
+189.063E-06,+76.789111E-03,+24.043720E-03
+190.625E-06,+32.165996E-03,+20.747237E-03
+192.188E-06,+29.191121E-03,+20.644222E-03
+193.750E-06,+29.191121E-03,+19.098996E-03
+195.313E-06,+29.191121E-03,+17.450755E-03
+196.875E-06,+29.191121E-03,+15.802514E-03
+198.438E-06,+76.789111E-03,+12.506032E-03
+200.000E-06,+32.165996E-03,+10.857790E-03
+201.563E-06,+29.191121E-03,+10.754775E-03
+203.125E-06,+29.191121E-03,+9.209549E-03
+204.688E-06,+29.191121E-03,+7.561308E-03
+206.250E-06,-15.431994E-03,+7.458293E-03
+207.813E-06,+29.191121E-03,+5.913067E-03
+209.375E-06,-15.431994E-03,+4.264826E-03
+210.938E-06,-18.406868E-03,+4.161811E-03
+212.500E-06,-18.406868E-03,+4.161811E-03
+214.063E-06,-18.406868E-03,+2.616584E-03
+215.625E-06,-63.029983E-03,+2.513569E-03
+217.188E-06,-66.004857E-03,+2.513569E-03
+218.750E-06,-66.004857E-03,+968.343E-06
+220.313E-06,-66.004857E-03,+865.328E-06
+221.875E-06,-18.406868E-03,+865.328E-06
+223.438E-06,-18.406868E-03,-679.898E-06
+225.000E-06,-63.029983E-03,-782.913E-06
+226.563E-06,-66.004857E-03,-782.913E-06
+228.125E-06,-18.406868E-03,-2.328139E-03
+229.687E-06,-63.029983E-03,-782.913E-06
+231.250E-06,-66.004857E-03,-782.913E-06
+232.812E-06,-66.004857E-03,-782.913E-06
+234.375E-06,-66.004857E-03,-782.913E-06
+235.937E-06,-66.004857E-03,-2.328139E-03
+237.500E-06,-66.004857E-03,-782.913E-06
+239.062E-06,-66.004857E-03,-2.328139E-03
+240.625E-06,-66.004857E-03,-782.913E-06
+242.187E-06,-66.004857E-03,-2.328139E-03
+243.750E-06,-18.406868E-03,-782.913E-06
+245.312E-06,-63.029983E-03,-2.328139E-03
+246.875E-06,-66.004857E-03,-2.431154E-03
+248.437E-06,-66.004857E-03,-782.913E-06
+250.000E-06,-66.004857E-03,-782.913E-06
+251.562E-06,-18.406868E-03,-782.913E-06
+253.125E-06,-63.029983E-03,+865.328E-06
+254.687E-06,-66.004857E-03,-679.898E-06
+256.250E-06,-66.004857E-03,+865.328E-06
+257.812E-06,-18.406868E-03,-679.898E-06
+259.375E-06,-18.406868E-03,+865.328E-06
+260.937E-06,-63.029983E-03,+865.328E-06
+262.500E-06,-18.406868E-03,+865.328E-06
+264.062E-06,-18.406868E-03,+4.161811E-03
+265.625E-06,-18.406868E-03,+2.616584E-03
+267.187E-06,-18.406868E-03,+4.161811E-03
+268.750E-06,+29.191121E-03,+4.161811E-03
+270.312E-06,-15.431994E-03,+5.810052E-03
+271.875E-06,-18.406868E-03,+7.458293E-03
+273.437E-06,-18.406868E-03,+7.458293E-03
+275.000E-06,+29.191121E-03,+9.106534E-03
+276.562E-06,+29.191121E-03,+9.106534E-03
+278.125E-06,+29.191121E-03,+10.754775E-03
+279.687E-06,+29.191121E-03,+12.403016E-03
+281.250E-06,+29.191121E-03,+14.051258E-03
+282.812E-06,+29.191121E-03,+15.699499E-03
+284.375E-06,+76.789111E-03,+15.699499E-03
+285.937E-06,+76.789111E-03,+18.995981E-03
+287.500E-06,+32.165996E-03,+20.644222E-03
+289.062E-06,+29.191121E-03,+23.940705E-03
+290.625E-06,+29.191121E-03,+23.940705E-03
+292.187E-06,+76.789111E-03,+27.237187E-03
+293.750E-06,+76.789111E-03,+28.885428E-03
+295.312E-06,+76.789111E-03,+32.181911E-03
+296.875E-06,+76.789111E-03,+32.181911E-03
+298.437E-06,+124.387100E-03,+35.478393E-03
+300.000E-06,+79.763985E-03,+38.774875E-03
+301.562E-06,+76.789111E-03,+40.423117E-03
+303.125E-06,+76.789111E-03,+43.719599E-03
+304.687E-06,+124.387100E-03,+45.367840E-03
+306.250E-06,+124.387100E-03,+48.664323E-03
+307.812E-06,+124.387100E-03,+51.960805E-03
+309.375E-06,+79.763985E-03,+53.609046E-03
+310.937E-06,+124.387100E-03,+56.905529E-03
+312.500E-06,+124.387100E-03,+60.202011E-03
+314.062E-06,+171.985090E-03,+61.850252E-03
+315.625E-06,+127.361975E-03,+63.498493E-03
+317.187E-06,+124.387100E-03,+66.794976E-03
+318.750E-06,+171.985090E-03,+68.443217E-03
+320.312E-06,+171.985090E-03,+73.387940E-03
+321.875E-06,+171.985090E-03,+78.332664E-03
+323.437E-06,+171.985090E-03,+81.629146E-03
+325.000E-06,+171.985090E-03,+84.925629E-03
+326.562E-06,+219.583079E-03,+86.573870E-03
+328.125E-06,+219.583079E-03,+91.518593E-03
+329.687E-06,+219.583079E-03,+94.815076E-03
+331.250E-06,+219.583079E-03,+96.463317E-03
+332.812E-06,+219.583079E-03,+99.759799E-03
+334.375E-06,+219.583079E-03,+104.704523E-03
+335.937E-06,+267.181069E-03,+106.352764E-03
+337.500E-06,+267.181069E-03,+109.649247E-03
+339.062E-06,+267.181069E-03,+114.593970E-03
+340.625E-06,+267.181069E-03,+117.890453E-03
+342.187E-06,+314.779058E-03,+119.538694E-03
+343.750E-06,+314.779058E-03,+124.483417E-03
+345.312E-06,+314.779058E-03,+127.779900E-03
+346.875E-06,+314.779058E-03,+127.779900E-03
+348.437E-06,+362.377048E-03,+132.724623E-03
+350.000E-06,+362.377048E-03,+134.372864E-03
+351.562E-06,+362.377048E-03,+136.021106E-03
+353.125E-06,+409.975037E-03,+137.669347E-03
+354.687E-06,+409.975037E-03,+139.317588E-03
+356.250E-06,+457.573026E-03,+142.614070E-03
+357.812E-06,+457.573026E-03,+147.558794E-03
+359.375E-06,+505.171016E-03,+149.207035E-03
+360.937E-06,+505.171016E-03,+149.207035E-03
+362.500E-06,+552.769005E-03,+152.503517E-03
+364.062E-06,+552.769005E-03,+154.151759E-03
+365.625E-06,+552.769005E-03,+155.800000E-03
+367.187E-06,+600.366995E-03,+157.345226E-03
+368.750E-06,+647.964984E-03,+158.993467E-03
+370.312E-06,+695.562974E-03,+160.641708E-03
+371.875E-06,+695.562974E-03,+162.289950E-03
+373.437E-06,+743.160963E-03,+162.392965E-03
+375.000E-06,+743.160963E-03,+162.392965E-03
+376.562E-06,+790.758952E-03,+162.392965E-03
+378.125E-06,+838.356942E-03,+162.392965E-03
+379.687E-06,+885.954931E-03,+162.392965E-03
+381.250E-06,+885.954931E-03,+163.938191E-03
+382.812E-06,+933.552921E-03,+162.392965E-03
+384.375E-06,+981.150910E-03,+162.392965E-03
+385.937E-06,+1.028748900E+00,+163.938191E-03
+387.500E-06,+1.028748900E+00,+162.392965E-03
+389.062E-06,+1.123944879E+00,+163.938191E-03
+390.625E-06,+1.123944879E+00,+162.392965E-03
+392.187E-06,+1.171542868E+00,+165.586432E-03
+393.750E-06,+1.219140857E+00,+162.392965E-03
+395.312E-06,+1.266738847E+00,+163.938191E-03
+396.875E-06,+1.266738847E+00,+164.041206E-03
+398.437E-06,+1.361934826E+00,+164.041206E-03
+400.000E-06,+1.409532815E+00,+164.041206E-03
+401.562E-06,+1.409532815E+00,+164.041206E-03
+403.125E-06,+1.457130805E+00,+164.041206E-03
+404.687E-06,+1.504728794E+00,+164.041206E-03
+406.250E-06,+1.504728794E+00,+165.586432E-03
+407.812E-06,+1.552326784E+00,+165.689447E-03
+409.375E-06,+1.647522762E+00,+165.689447E-03
+410.937E-06,+1.695120752E+00,+164.041206E-03
+412.500E-06,+1.742718741E+00,+165.586432E-03
+414.062E-06,+1.742718741E+00,+165.689447E-03
+415.625E-06,+1.790316731E+00,+164.041206E-03
+417.187E-06,+1.885512710E+00,+164.041206E-03
+418.750E-06,+1.885512710E+00,+164.041206E-03
+420.312E-06,+1.933110699E+00,+165.586432E-03
+421.875E-06,+1.980708688E+00,+165.689447E-03
+423.437E-06,+2.028306678E+00,+165.689447E-03
+425.000E-06,+2.123502657E+00,+165.689447E-03
+426.562E-06,+2.123502657E+00,+165.689447E-03
+428.125E-06,+2.171100646E+00,+165.689447E-03
+429.687E-06,+2.218698636E+00,+165.689447E-03
+431.250E-06,+2.266296625E+00,+165.689447E-03
+432.812E-06,+2.313894615E+00,+165.689447E-03
+434.375E-06,+2.361492604E+00,+165.689447E-03
+435.937E-06,+2.409090593E+00,+165.689447E-03
+437.500E-06,+2.456688583E+00,+165.689447E-03
+439.062E-06,+2.456688583E+00,+165.689447E-03
+440.625E-06,+2.504286572E+00,+165.689447E-03
+442.187E-06,+2.599482551E+00,+167.234673E-03
+443.750E-06,+2.647080541E+00,+167.337688E-03
+445.312E-06,+2.694678530E+00,+165.689447E-03
+446.875E-06,+2.742276520E+00,+165.689447E-03
+448.437E-06,+2.789874509E+00,+165.689447E-03
+450.000E-06,+2.837472498E+00,+165.689447E-03
+451.562E-06,+2.885070488E+00,+165.689447E-03
+453.125E-06,+2.932668477E+00,+165.689447E-03
+454.687E-06,+2.980266467E+00,+167.234673E-03
+456.250E-06,+2.980266467E+00,+167.337688E-03
+457.812E-06,+3.027864456E+00,+167.337688E-03
+459.375E-06,+3.123060435E+00,+165.689447E-03
+460.937E-06,+3.170658424E+00,+165.689447E-03
+462.500E-06,+3.218256414E+00,+165.689447E-03
+464.062E-06,+3.265854403E+00,+167.234673E-03
+465.625E-06,+3.265854403E+00,+167.337688E-03
+467.187E-06,+3.361050382E+00,+165.689447E-03
+468.750E-06,+3.408648372E+00,+167.234673E-03
+470.312E-06,+3.456246361E+00,+167.337688E-03
+471.875E-06,+3.503844351E+00,+165.689447E-03
+473.437E-06,+3.551442340E+00,+167.234673E-03
+475.000E-06,+3.599040329E+00,+167.337688E-03
+476.562E-06,+3.646638319E+00,+167.337688E-03
+478.125E-06,+3.694236308E+00,+167.337688E-03
+479.687E-06,+3.741834298E+00,+167.337688E-03
+481.250E-06,+3.837030277E+00,+167.337688E-03
+482.812E-06,+3.884628266E+00,+167.337688E-03
+484.375E-06,+3.884628266E+00,+167.337688E-03
+485.937E-06,+3.932226256E+00,+167.337688E-03
+487.500E-06,+3.979824245E+00,+167.337688E-03
+489.062E-06,+4.075020224E+00,+167.337688E-03
+490.625E-06,+4.075020224E+00,+167.337688E-03
+492.187E-06,+4.170216203E+00,+168.882914E-03
+493.750E-06,+4.170216203E+00,+167.337688E-03
+495.312E-06,+4.265412182E+00,+167.337688E-03
+496.875E-06,+4.265412182E+00,+168.882914E-03
+498.437E-06,+4.360608160E+00,+168.985929E-03
+500.000E-06,+4.360608160E+00,+168.985929E-03
+501.562E-06,+4.408206150E+00,+168.985929E-03
+503.125E-06,+4.503402129E+00,+170.531155E-03
+504.687E-06,+4.503402129E+00,+168.985929E-03
+506.250E-06,+4.595623233E+00,+168.985929E-03
+507.812E-06,+4.643221223E+00,+168.985929E-03
+509.375E-06,+4.690819212E+00,+167.337688E-03
+510.937E-06,+4.738417202E+00,+167.337688E-03
+512.500E-06,+4.786015191E+00,+168.882914E-03
+514.062E-06,+4.788990065E+00,+168.985929E-03
+515.625E-06,+4.881211170E+00,+168.985929E-03
+517.187E-06,+4.884186044E+00,+168.985929E-03
+518.750E-06,+4.928809159E+00,+168.985929E-03
+520.312E-06,+5.024005138E+00,+170.531155E-03
+521.875E-06,+5.071603128E+00,+168.985929E-03
+523.437E-06,+5.119201117E+00,+168.985929E-03
+525.000E-06,+5.166799107E+00,+168.985929E-03
+526.562E-06,+5.169773981E+00,+168.985929E-03
+528.125E-06,+5.261995086E+00,+168.985929E-03
+529.687E-06,+5.309593075E+00,+168.985929E-03
+531.250E-06,+5.357191064E+00,+168.985929E-03
+532.812E-06,+5.404789054E+00,+170.531155E-03
+534.375E-06,+5.452387043E+00,+168.985929E-03
+535.937E-06,+5.499985033E+00,+168.985929E-03
+537.500E-06,+5.547583022E+00,+168.985929E-03
+539.062E-06,+5.595181012E+00,+168.985929E-03
+540.625E-06,+5.598155886E+00,+170.531155E-03
+542.187E-06,+5.690376990E+00,+168.985929E-03
+543.750E-06,+5.693351865E+00,+168.985929E-03
+545.313E-06,+5.737974980E+00,+170.531155E-03
+546.875E-06,+5.833170959E+00,+170.634171E-03
+548.438E-06,+5.836145833E+00,+170.634171E-03
+550.000E-06,+5.928366938E+00,+168.985929E-03
+551.563E-06,+5.931341812E+00,+168.985929E-03
+553.125E-06,+5.975964927E+00,+170.531155E-03
+554.688E-06,+6.023562917E+00,+170.634171E-03
+556.250E-06,+6.118758895E+00,+168.985929E-03
+557.813E-06,+6.121733770E+00,+170.531155E-03
+559.375E-06,+6.169331759E+00,+170.634171E-03
+560.938E-06,+6.216929749E+00,+170.634171E-03
+562.500E-06,+6.312125728E+00,+170.634171E-03
+564.063E-06,+6.312125728E+00,+170.634171E-03
+565.625E-06,+6.359723717E+00,+172.179397E-03
+567.188E-06,+6.359723717E+00,+170.634171E-03
+568.750E-06,+6.454919696E+00,+170.634171E-03
+570.313E-06,+6.454919696E+00,+170.634171E-03
+571.875E-06,+6.502517685E+00,+170.634171E-03
+573.438E-06,+6.550115675E+00,+170.634171E-03
+575.000E-06,+6.645311654E+00,+170.634171E-03
+576.563E-06,+6.645311654E+00,+170.634171E-03
+578.125E-06,+6.692909643E+00,+170.634171E-03
+579.688E-06,+6.740507632E+00,+170.531155E-03
+581.250E-06,+6.740507632E+00,+168.985929E-03
+582.813E-06,+6.788105622E+00,+170.634171E-03
+584.375E-06,+6.883301601E+00,+170.634171E-03
+585.938E-06,+6.883301601E+00,+172.179397E-03
+587.500E-06,+6.930899590E+00,+170.634171E-03
+589.063E-06,+6.978497580E+00,+172.179397E-03
+590.625E-06,+6.978497580E+00,+170.634171E-03
+592.188E-06,+7.026095569E+00,+170.634171E-03
+593.750E-06,+7.121291548E+00,+170.634171E-03
+595.313E-06,+7.121291548E+00,+170.634171E-03
+596.875E-06,+7.168889537E+00,+170.634171E-03
+598.438E-06,+7.168889537E+00,+170.634171E-03
+600.000E-06,+7.216487527E+00,+170.634171E-03
+601.563E-06,+7.311683506E+00,+170.634171E-03
+603.125E-06,+7.311683506E+00,+172.282412E-03
+604.688E-06,+7.359281495E+00,+172.179397E-03
+606.250E-06,+7.406879485E+00,+170.634171E-03
+607.813E-06,+7.406879485E+00,+170.634171E-03
+609.375E-06,+7.454477474E+00,+170.634171E-03
+610.938E-06,+7.502075464E+00,+170.634171E-03
+612.500E-06,+7.502075464E+00,+172.179397E-03
+614.063E-06,+7.597271442E+00,+170.634171E-03
+615.625E-06,+7.644869432E+00,+172.282412E-03
+617.188E-06,+7.644869432E+00,+172.282412E-03
+618.750E-06,+7.692467421E+00,+172.282412E-03
+620.313E-06,+7.740065411E+00,+172.282412E-03
+621.875E-06,+7.740065411E+00,+172.282412E-03
+623.438E-06,+7.787663400E+00,+172.282412E-03
+625.000E-06,+7.787663400E+00,+172.282412E-03
+626.563E-06,+7.835261390E+00,+172.282412E-03
+628.125E-06,+7.882859379E+00,+172.282412E-03
+629.688E-06,+7.930457368E+00,+172.282412E-03
+631.250E-06,+7.930457368E+00,+172.282412E-03
+632.813E-06,+7.978055358E+00,+172.282412E-03
+634.375E-06,+7.978055358E+00,+172.282412E-03
+635.938E-06,+8.025653347E+00,+172.282412E-03
+637.500E-06,+8.025653347E+00,+172.282412E-03
+639.063E-06,+8.073251337E+00,+172.282412E-03
+640.625E-06,+8.120849326E+00,+172.282412E-03
+642.188E-06,+8.168447316E+00,+172.282412E-03
+643.750E-06,+8.168447316E+00,+172.282412E-03
+645.313E-06,+8.216045305E+00,+172.282412E-03
+646.875E-06,+8.216045305E+00,+172.282412E-03
+648.438E-06,+8.263643295E+00,+172.282412E-03
+650.000E-06,+8.263643295E+00,+172.282412E-03
+651.563E-06,+8.311241284E+00,+172.282412E-03
+653.125E-06,+8.311241284E+00,+172.179397E-03
+654.688E-06,+8.358839273E+00,+170.634171E-03
+656.250E-06,+8.406437263E+00,+172.282412E-03
+657.813E-06,+8.406437263E+00,+172.282412E-03
+659.375E-06,+8.406437263E+00,+172.282412E-03
+660.938E-06,+8.406437263E+00,+172.282412E-03
+662.500E-06,+8.454035252E+00,+172.282412E-03
+664.063E-06,+8.454035252E+00,+172.282412E-03
+665.625E-06,+8.501633242E+00,+172.282412E-03
+667.188E-06,+8.549231231E+00,+172.282412E-03
+668.750E-06,+8.549231231E+00,+172.282412E-03
+670.313E-06,+8.593854346E+00,+172.282412E-03
+671.875E-06,+8.549231231E+00,+172.282412E-03
+673.438E-06,+8.644427210E+00,+172.282412E-03
+675.000E-06,+8.644427210E+00,+172.282412E-03
+676.563E-06,+8.644427210E+00,+172.282412E-03
+678.125E-06,+8.644427210E+00,+172.282412E-03
+679.688E-06,+8.692025200E+00,+172.282412E-03
+681.250E-06,+8.692025200E+00,+172.282412E-03
+682.813E-06,+8.692025200E+00,+172.282412E-03
+684.375E-06,+8.739623189E+00,+172.282412E-03
+685.938E-06,+8.739623189E+00,+172.282412E-03
+687.500E-06,+8.787221178E+00,+173.827638E-03
+689.063E-06,+8.787221178E+00,+172.282412E-03
+690.625E-06,+8.831844294E+00,+172.282412E-03
+692.188E-06,+8.787221178E+00,+172.282412E-03
+693.750E-06,+8.834819168E+00,+172.282412E-03
+695.313E-06,+8.834819168E+00,+172.282412E-03
+696.875E-06,+8.882417157E+00,+172.282412E-03
+698.438E-06,+8.882417157E+00,+172.282412E-03
+700.000E-06,+8.882417157E+00,+173.827638E-03
+701.563E-06,+8.882417157E+00,+172.282412E-03
+703.125E-06,+8.882417157E+00,+172.282412E-03
+704.688E-06,+8.927040272E+00,+172.282412E-03
+706.250E-06,+8.882417157E+00,+172.282412E-03
+707.813E-06,+8.930015147E+00,+173.827638E-03
+709.375E-06,+8.930015147E+00,+172.282412E-03
+710.938E-06,+8.930015147E+00,+172.282412E-03
+712.500E-06,+8.977613136E+00,+172.282412E-03
+714.063E-06,+8.977613136E+00,+172.282412E-03
+715.625E-06,+8.977613136E+00,+172.282412E-03
+717.188E-06,+8.977613136E+00,+172.282412E-03
+718.750E-06,+8.977613136E+00,+172.282412E-03
+720.313E-06,+8.977613136E+00,+172.282412E-03
+721.875E-06,+8.977613136E+00,+173.827638E-03
+723.438E-06,+8.977613136E+00,+172.282412E-03
+725.000E-06,+9.022236251E+00,+172.282412E-03
+726.563E-06,+8.977613136E+00,+172.282412E-03
+728.125E-06,+9.025211126E+00,+172.282412E-03
+729.688E-06,+9.022236251E+00,+172.282412E-03
+731.250E-06,+8.977613136E+00,+172.282412E-03
+732.813E-06,+9.025211126E+00,+173.930653E-03
+734.375E-06,+9.025211126E+00,+173.827638E-03
+735.938E-06,+9.025211126E+00,+172.282412E-03
+737.500E-06,+9.025211126E+00,+173.827638E-03
+739.063E-06,+9.025211126E+00,+172.282412E-03
+740.625E-06,+9.025211126E+00,+173.827638E-03
+742.188E-06,+9.025211126E+00,+172.282412E-03
+743.750E-06,+9.025211126E+00,+172.282412E-03
+745.313E-06,+9.022236251E+00,+172.282412E-03
+746.875E-06,+8.977613136E+00,+172.282412E-03
+748.438E-06,+9.025211126E+00,+173.930653E-03
+750.000E-06,+9.025211126E+00,+173.827638E-03
+751.563E-06,+9.025211126E+00,+172.282412E-03
+753.125E-06,+9.025211126E+00,+172.282412E-03
+754.688E-06,+9.025211126E+00,+173.827638E-03
+756.250E-06,+9.022236251E+00,+172.282412E-03
+757.813E-06,+8.977613136E+00,+172.282412E-03
+759.375E-06,+8.977613136E+00,+172.282412E-03
+760.938E-06,+8.977613136E+00,+172.282412E-03
+762.500E-06,+8.977613136E+00,+172.282412E-03
+764.063E-06,+8.974638262E+00,+173.827638E-03
+765.625E-06,+8.930015147E+00,+172.282412E-03
+767.188E-06,+8.977613136E+00,+172.282412E-03
+768.750E-06,+8.974638262E+00,+173.930653E-03
+770.313E-06,+8.930015147E+00,+173.930653E-03
+771.875E-06,+8.930015147E+00,+173.827638E-03
+773.438E-06,+8.930015147E+00,+172.282412E-03
+775.000E-06,+8.927040272E+00,+172.282412E-03
+776.563E-06,+8.882417157E+00,+173.827638E-03
+778.125E-06,+8.882417157E+00,+172.282412E-03
+779.688E-06,+8.879442283E+00,+172.282412E-03
+781.250E-06,+8.834819168E+00,+172.282412E-03
+782.813E-06,+8.879442283E+00,+173.827638E-03
+784.375E-06,+8.831844294E+00,+170.634171E-03
+785.938E-06,+8.787221178E+00,+173.930653E-03
+787.500E-06,+8.787221178E+00,+173.827638E-03
+789.063E-06,+8.787221178E+00,+172.282412E-03
+790.625E-06,+8.784246304E+00,+172.282412E-03
+792.188E-06,+8.739623189E+00,+172.282412E-03
+793.750E-06,+8.736648315E+00,+172.282412E-03
+795.313E-06,+8.692025200E+00,+172.282412E-03
+796.875E-06,+8.692025200E+00,+172.282412E-03
+798.438E-06,+8.689050325E+00,+172.282412E-03
+800.000E-06,+8.644427210E+00,+173.827638E-03
+801.563E-06,+8.644427210E+00,+172.282412E-03
+803.125E-06,+8.641452336E+00,+172.282412E-03
+804.688E-06,+8.596829221E+00,+172.282412E-03
+806.250E-06,+8.596829221E+00,+172.282412E-03
+807.813E-06,+8.593854346E+00,+172.282412E-03
+809.375E-06,+8.549231231E+00,+172.282412E-03
+810.938E-06,+8.546256357E+00,+172.282412E-03
+812.500E-06,+8.501633242E+00,+172.282412E-03
+814.063E-06,+8.498658367E+00,+172.282412E-03
+815.625E-06,+8.454035252E+00,+172.282412E-03
+817.188E-06,+8.451060378E+00,+172.282412E-03
+818.750E-06,+8.406437263E+00,+172.282412E-03
