x-axis,1,2
second,Volt,Volt
-1.000000E-03,-8.998085E-03,-4.192809E-03
-995.000E-06,-9.029492E-03,-4.161402E-03
-990.000E-06,-9.029492E-03,-4.161402E-03
-985.000E-06,-8.998085E-03,-4.192809E-03
-980.000E-06,-8.966678E-03,-4.129995E-03
-975.000E-06,-9.029492E-03,-4.098588E-03
-970.000E-06,-9.029492E-03,-4.192809E-03
-965.000E-06,-9.029492E-03,-4.098588E-03
-960.000E-06,-8.966678E-03,-4.129995E-03
-955.000E-06,-8.998085E-03,-4.004367E-03
-950.000E-06,-8.935271E-03,-4.098588E-03
-945.000E-06,-8.935271E-03,-4.129995E-03
-940.000E-06,-9.029492E-03,-4.098588E-03
-935.000E-06,-9.060899E-03,-4.161402E-03
-930.000E-06,-8.966678E-03,-4.224216E-03
-925.000E-06,-8.998085E-03,-4.129995E-03
-920.000E-06,-8.998085E-03,-4.129995E-03
-915.000E-06,-8.872457E-03,-4.129995E-03
-910.000E-06,-8.998085E-03,-4.161402E-03
-905.000E-06,-8.903864E-03,-4.098588E-03
-900.000E-06,-9.029492E-03,-4.224216E-03
-895.000E-06,-9.060899E-03,-4.098588E-03
-890.000E-06,-9.029492E-03,-4.192809E-03
-885.000E-06,-8.998085E-03,-4.129995E-03
-880.000E-06,-8.966678E-03,-4.067181E-03
-875.000E-06,-8.966678E-03,-4.192809E-03
-870.000E-06,-9.060899E-03,-4.161402E-03
-865.000E-06,-8.903864E-03,-4.161402E-03
-860.000E-06,-8.998085E-03,-4.129995E-03
-855.000E-06,-8.935271E-03,-4.161402E-03
-850.000E-06,-9.060899E-03,-4.098588E-03
-845.000E-06,-8.935271E-03,-4.129995E-03
-840.000E-06,-9.029492E-03,-4.287030E-03
-835.000E-06,-8.966678E-03,-4.129995E-03
-830.000E-06,-9.060899E-03,-4.098588E-03
-825.000E-06,-9.092306E-03,-4.067181E-03
-820.000E-06,-9.092306E-03,-4.098588E-03
-815.000E-06,-9.029492E-03,-4.098588E-03
-810.000E-06,-9.060899E-03,-4.129995E-03
-805.000E-06,-9.060899E-03,-4.129995E-03
-800.000E-06,-9.092306E-03,-4.035774E-03
-795.000E-06,-9.029492E-03,-4.161402E-03
-790.000E-06,-9.060899E-03,-4.098588E-03
-785.000E-06,-9.217934E-03,-4.161402E-03
-780.000E-06,-8.935271E-03,-4.098588E-03
-775.000E-06,-9.060899E-03,-4.035774E-03
-770.000E-06,-9.123713E-03,-4.067181E-03
-765.000E-06,-9.029492E-03,-4.035774E-03
-760.000E-06,-9.060899E-03,-4.098588E-03
