x-axis,1,2
second,Volt,Volt
-25.00000E-03,-160.56859E-03,+1.47495294E+00
-24.97500E-03,-77.33994E-03,+239.08610E-03
-24.95000E-03,-78.12512E-03,+237.51574E-03
-24.92500E-03,-78.12512E-03,+234.37504E-03
-24.90000E-03,-77.33994E-03,+230.44916E-03
-24.87500E-03,-77.33994E-03,+227.30846E-03
-24.85000E-03,-77.33994E-03,+226.52328E-03
-24.82500E-03,-76.55477E-03,+226.52328E-03
-24.80000E-03,-77.33994E-03,+226.52328E-03
-24.77500E-03,-77.33994E-03,+225.73811E-03
-24.75000E-03,-77.33994E-03,+225.73811E-03
-24.72500E-03,-77.33994E-03,+224.95293E-03
-24.70000E-03,-77.33994E-03,+223.38258E-03
-24.67500E-03,-77.33994E-03,+221.02705E-03
-24.65000E-03,-76.55477E-03,+217.10117E-03
-24.62500E-03,-77.33994E-03,+215.53082E-03
-24.60000E-03,-77.33994E-03,+213.96047E-03
-24.57500E-03,-77.33994E-03,+213.96047E-03
-24.55000E-03,-77.33994E-03,+213.96047E-03
-24.52500E-03,-77.33994E-03,+213.96047E-03
-24.50000E-03,-76.55477E-03,+213.96047E-03
-24.47500E-03,-77.33994E-03,+213.17529E-03
-24.45000E-03,-77.33994E-03,+213.17529E-03
-24.42500E-03,-77.33994E-03,+212.39012E-03
-24.40000E-03,-77.33994E-03,+210.03459E-03
-24.37500E-03,-77.33994E-03,+207.67906E-03
-24.35000E-03,-77.33994E-03,+205.32353E-03
-24.32500E-03,-77.33994E-03,+202.18283E-03
-24.30000E-03,-76.55477E-03,+201.39765E-03
-24.27500E-03,-77.33994E-03,+200.61248E-03
-24.25000E-03,-76.55477E-03,+199.04213E-03
-24.22500E-03,-77.33994E-03,+196.68660E-03
-24.20000E-03,-76.55477E-03,+194.33107E-03
-24.17500E-03,-77.33994E-03,+191.19037E-03
-24.15000E-03,-77.33994E-03,+189.62002E-03
-24.12500E-03,-77.33994E-03,+187.26449E-03
-24.10000E-03,-77.33994E-03,+184.90896E-03
-24.07500E-03,-76.55477E-03,+181.76826E-03
-24.05000E-03,-77.33994E-03,+178.62755E-03
-24.02500E-03,-77.33994E-03,+176.27203E-03
-24.00000E-03,-77.33994E-03,+173.13132E-03
-23.97500E-03,-77.33994E-03,+169.99062E-03
-23.95000E-03,-77.33994E-03,+166.84991E-03
-23.92500E-03,-76.55477E-03,+162.92404E-03
-23.90000E-03,-77.33994E-03,+160.56851E-03
-23.87500E-03,-77.33994E-03,+156.64263E-03
-23.85000E-03,-77.33994E-03,+152.71675E-03
