second,Volt,Volt
x,1,2
-18.12500E-03,-89.11754E-03,+9.87476456E+00
-18.10000E-03,-89.11754E-03,+9.87476456E+00
-18.07500E-03,-89.11754E-03,+9.87476456E+00
-18.05000E-03,-89.90272E-03,+9.87476456E+00
-18.02500E-03,-89.11754E-03,+9.87476456E+00
-18.00000E-03,-89.11754E-03,+9.87476456E+00
-17.97500E-03,-89.90272E-03,+9.87476456E+00
-17.95000E-03,-89.11754E-03,+9.87476456E+00
-17.92500E-03,-88.33237E-03,+9.87476456E+00
-17.90000E-03,-89.90272E-03,+9.87476456E+00
-17.87500E-03,-89.11754E-03,+9.87476456E+00
-17.85000E-03,-89.11754E-03,+9.87476456E+00
-17.82500E-03,-89.11754E-03,+9.87476456E+00
-17.80000E-03,-89.90272E-03,+9.87476456E+00
-17.77500E-03,-89.90272E-03,+9.87476456E+00
-17.75000E-03,-89.90272E-03,+9.87476456E+00
-17.72500E-03,-89.90272E-03,+9.87476456E+00
-17.70000E-03,-89.11754E-03,+9.87397939E+00
-17.67500E-03,-88.33237E-03,+9.87476456E+00
-17.65000E-03,-89.90272E-03,+9.87476456E+00
-17.62500E-03,-89.11754E-03,+9.87476456E+00
-17.60000E-03,-89.11754E-03,+9.87476456E+00
-17.57500E-03,-89.11754E-03,+9.87476456E+00
-17.55000E-03,-89.90272E-03,+9.87476456E+00
-17.52500E-03,-89.11754E-03,+9.87476456E+00
-17.50000E-03,-89.90272E-03,+9.87476456E+00
-17.47500E-03,-89.90272E-03,+9.87476456E+00
-17.45000E-03,-89.90272E-03,+9.87476456E+00
-17.42500E-03,-89.11754E-03,+9.87476456E+00
-17.40000E-03,-89.11754E-03,+9.87476456E+00
-17.37500E-03,-89.90272E-03,+9.87476456E+00
-17.35000E-03,-89.11754E-03,+9.87476456E+00
-17.32500E-03,-89.11754E-03,+9.87476456E+00
-17.30000E-03,-89.11754E-03,+9.87476456E+00
-17.27500E-03,-89.11754E-03,+9.87476456E+00
-17.25000E-03,-89.90272E-03,+9.87476456E+00
-17.22500E-03,-89.90272E-03,+9.87476456E+00
-17.20000E-03,-89.90272E-03,+9.87476456E+00
-17.17500E-03,-89.90272E-03,+9.87476456E+00
-17.15000E-03,-89.11754E-03,+9.87476456E+00
-17.12500E-03,-89.11754E-03,+9.87476456E+00
-17.10000E-03,-89.90272E-03,+9.87476456E+00
-17.07500E-03,-89.11754E-03,+9.87476456E+00
-17.05000E-03,-89.11754E-03,+9.87476456E+00
-17.02500E-03,-89.90272E-03,+9.87476456E+00
-17.00000E-03,-89.11754E-03,+9.87476456E+00
